docketId,term,naturalCourt,justiceName,justice,petitioner_vote,pitch_diff
1998-049-01,1998,1607,DHSouter,107,1,0.376669759
1998-049-01,1998,1607,SDOConnor,104,1,-0.839502296
1998-049-01,1998,1607,RBGinsburg,109,1,-0.211287131
1998-050-01,1998,1607,WHRehnquist,102,1,-0.208570536
1998-050-01,1998,1607,DHSouter,107,1,0.475974115
1998-050-01,1998,1607,AScalia,105,1,2.285132178
1998-050-01,1998,1607,JPStevens,103,0,0.33143652
1998-051-01,1998,1607,SGBreyer,110,1,-0.359682974
1998-051-01,1998,1607,SDOConnor,104,1,0.176552019
1998-051-01,1998,1607,RBGinsburg,109,1,-0.099244833
1998-051-01,1998,1607,AScalia,105,1,0.379831045
1998-052-01,1998,1607,RBGinsburg,109,0,-0.247490381
1998-052-01,1998,1607,JPStevens,103,0,0.596034434
1998-052-01,1998,1607,AScalia,105,0,-1.384719175
1998-052-01,1998,1607,AMKennedy,106,0,0.750399038
1998-052-01,1998,1607,SGBreyer,110,0,0.389642565
1998-053-01,1998,1607,JPStevens,103,1,-0.181067567
1998-053-01,1998,1607,WHRehnquist,102,1,-0.294134195
1998-053-01,1998,1607,RBGinsburg,109,1,-0.619797315
1998-053-01,1998,1607,DHSouter,107,1,-0.630683541
1998-053-01,1998,1607,AScalia,105,1,-0.305166912
1998-053-01,1998,1607,SDOConnor,104,1,1.461525682
1998-053-01,1998,1607,SGBreyer,110,1,-0.611365177
1998-053-01,1998,1607,AMKennedy,106,1,0.138343562
1998-055-01,1998,1607,DHSouter,107,1,0.586356025
1998-055-01,1998,1607,RBGinsburg,109,0,2.26730156
1998-055-01,1998,1607,WHRehnquist,102,1,-0.276859056
1998-055-01,1998,1607,SDOConnor,104,1,0.611737
1998-055-01,1998,1607,AMKennedy,106,1,0.113189602
1998-055-01,1998,1607,AScalia,105,1,-0.836953256
1998-056-01,1998,1607,AScalia,105,1,-0.640732088
1998-056-01,1998,1607,JPStevens,103,1,0.50577101
1998-056-01,1998,1607,WHRehnquist,102,1,-2.1235566
1998-056-01,1998,1607,SGBreyer,110,1,0.217335751
1998-056-01,1998,1607,RBGinsburg,109,1,-1.262639001
1998-056-01,1998,1607,SDOConnor,104,1,0.342758254
1998-056-01,1998,1607,AMKennedy,106,1,0.294334586
1998-059-01,1998,1607,SDOConnor,104,1,-0.028058246
1998-059-01,1998,1607,AMKennedy,106,0,0.593818791
1998-059-01,1998,1607,SGBreyer,110,1,0.803542501
1998-059-01,1998,1607,AScalia,105,0,-0.35151775
1998-059-01,1998,1607,DHSouter,107,1,-1.17703124
1998-060-01,1998,1607,JPStevens,103,0,0.499394173
1998-060-01,1998,1607,SGBreyer,110,0,0.521369875
1998-060-01,1998,1607,RBGinsburg,109,0,-0.881043875
1998-060-01,1998,1607,AMKennedy,106,0,1.720428229
1998-060-01,1998,1607,SDOConnor,104,0,0.484420831
1998-060-01,1998,1607,AScalia,105,0,-0.023869977
1998-060-01,1998,1607,WHRehnquist,102,0,0.563648659
1998-062-01,1998,1607,SGBreyer,110,1,-0.884625696
1998-062-01,1998,1607,AScalia,105,1,-0.258647448
1998-062-01,1998,1607,AMKennedy,106,1,-0.257510786
1998-062-01,1998,1607,RBGinsburg,109,1,-1.06351162
1998-062-01,1998,1607,DHSouter,107,1,-0.513752825
1998-062-01,1998,1607,WHRehnquist,102,1,-0.014634348
1998-063-01,1998,1607,RBGinsburg,109,1,1.124354972
1998-063-01,1998,1607,SDOConnor,104,1,0.557826504
1998-063-01,1998,1607,AMKennedy,106,1,0.542946438
1998-063-01,1998,1607,WHRehnquist,102,1,0.049852743
1998-063-01,1998,1607,AScalia,105,1,0.834240133
1998-065-01,1998,1607,AMKennedy,106,0,-0.591263772
1998-065-01,1998,1607,WHRehnquist,102,1,0.188503262
1998-065-01,1998,1607,SGBreyer,110,1,-0.032206508
1998-065-01,1998,1607,JPStevens,103,1,0.193983749
1998-065-01,1998,1607,DHSouter,107,1,0.457989422
1998-065-01,1998,1607,AScalia,105,1,-0.86713204
1998-066-01,1998,1607,AScalia,105,1,0.061471486
1998-066-01,1998,1607,RBGinsburg,109,0,2.245838682
1998-066-01,1998,1607,WHRehnquist,102,1,-0.398737048
1998-066-01,1998,1607,AMKennedy,106,1,0.200648158
1998-066-01,1998,1607,DHSouter,107,1,1.348964851
1998-066-01,1998,1607,JPStevens,103,0,0.064117922
1998-069-01,1998,1607,AScalia,105,0,-0.110709308
1998-069-01,1998,1607,SGBreyer,110,0,0.733314062
1998-069-01,1998,1607,DHSouter,107,0,-0.046051226
1998-069-01,1998,1607,RBGinsburg,109,0,2.210607352
1998-069-01,1998,1607,WHRehnquist,102,0,-0.157646201
1998-071-01,1998,1607,AMKennedy,106,0,0.631806343
1998-071-01,1998,1607,JPStevens,103,1,-0.045232523
1998-071-01,1998,1607,RBGinsburg,109,0,1.61550308
1998-071-01,1998,1607,SGBreyer,110,1,-0.093450122
1998-071-01,1998,1607,AScalia,105,1,0.741541436
1998-071-01,1998,1607,WHRehnquist,102,0,-0.755433745
1998-072-01,1998,1607,DHSouter,107,1,0.270689318
1998-072-01,1998,1607,AScalia,105,1,0.273298367
1998-072-01,1998,1607,JPStevens,103,1,-0.637430737
1998-072-01,1998,1607,WHRehnquist,102,1,-0.616756321
1998-072-01,1998,1607,AMKennedy,106,1,0.039566747
1998-072-01,1998,1607,RBGinsburg,109,1,-0.230479975
1998-072-01,1998,1607,SGBreyer,110,1,0.611132063
1998-073-01,1998,1607,JPStevens,103,0,0.072368952
1998-073-01,1998,1607,SGBreyer,110,0,-0.233885481
1998-073-01,1998,1607,RBGinsburg,109,0,0.665928685
1998-073-01,1998,1607,AMKennedy,106,0,0.638429806
1998-073-01,1998,1607,AScalia,105,0,0.198424901
1998-074-01,1998,1607,AScalia,105,0,-0.105063844
1998-074-01,1998,1607,SGBreyer,110,1,0.155056575
1998-074-01,1998,1607,WHRehnquist,102,0,0.229590856
1998-074-01,1998,1607,JPStevens,103,1,-1.094130757
1998-074-01,1998,1607,RBGinsburg,109,1,0.668267438
1998-075-01,1998,1607,SDOConnor,104,0,0.80822524
1998-075-01,1998,1607,AScalia,105,0,0.555833888
1998-075-01,1998,1607,SGBreyer,110,0,0.300921357
1998-076-01,1998,1607,SGBreyer,110,0,-1.970703798
1998-076-01,1998,1607,SDOConnor,104,0,0.469314406
1998-076-01,1998,1607,AMKennedy,106,0,0.321112616
1998-076-01,1998,1607,RBGinsburg,109,0,-2.407050753
1998-076-01,1998,1607,WHRehnquist,102,0,0.3286353
1998-076-01,1998,1607,AScalia,105,0,-0.445049985
1998-077-01,1998,1607,WHRehnquist,102,1,0.129894931
1998-077-01,1998,1607,JPStevens,103,0,0.280576754
1998-077-01,1998,1607,AMKennedy,106,1,0.741572822
1998-077-01,1998,1607,SGBreyer,110,0,-0.842620535
1998-077-01,1998,1607,AScalia,105,1,-0.021518277
1998-077-01,1998,1607,RBGinsburg,109,0,0.932228374
1998-079-01,1998,1607,DHSouter,107,0,-0.127226862
1998-079-01,1998,1607,RBGinsburg,109,0,-0.726279638
1998-079-01,1998,1607,AScalia,105,0,-0.347771046
1998-079-01,1998,1607,JPStevens,103,0,0.07854205
1998-079-01,1998,1607,SGBreyer,110,0,-1.482329183
1998-080-01,1998,1607,SGBreyer,110,0,0.028753409
1998-080-01,1998,1607,AMKennedy,106,1,0.10760592
1998-080-01,1998,1607,SDOConnor,104,0,-0.40537442
1998-080-01,1998,1607,RBGinsburg,109,1,0.031072806
1998-080-01,1998,1607,WHRehnquist,102,1,-0.379078411
1998-084-01,1998,1607,RBGinsburg,109,0,0.194300327
1998-084-01,1998,1607,WHRehnquist,102,0,-0.399106653
1998-084-01,1998,1607,JPStevens,103,0,0.809658631
1998-084-01,1998,1607,AScalia,105,0,0.045887135
1998-084-01,1998,1607,DHSouter,107,0,1.115603851
1998-084-01,1998,1607,SGBreyer,110,0,0.058028248
1998-085-01,1998,1607,DHSouter,107,0,0.376148064
1998-085-01,1998,1607,WHRehnquist,102,0,-0.326979452
1998-085-01,1998,1607,AMKennedy,106,0,1.640468295
1998-085-01,1998,1607,JPStevens,103,0,-0.435849838
1998-085-01,1998,1607,RBGinsburg,109,0,0.109198839
1998-085-01,1998,1607,AScalia,105,0,0.040713537
1998-087-01,1998,1607,AMKennedy,106,1,-0.274200518
1998-087-01,1998,1607,AScalia,105,1,-0.652736792
1998-087-01,1998,1607,DHSouter,107,1,-0.30400171
1998-087-01,1998,1607,SGBreyer,110,0,-0.098857007
1998-087-01,1998,1607,RBGinsburg,109,1,0.124970944
1998-087-01,1998,1607,SDOConnor,104,1,0.40015179
1998-087-01,1998,1607,JPStevens,103,0,-0.164093106
1998-087-01,1998,1607,WHRehnquist,102,1,0.132041524
1998-088-01,1998,1607,SGBreyer,110,0,0.582613192
1998-088-01,1998,1607,SDOConnor,104,0,0.618319422
1998-088-01,1998,1607,AScalia,105,0,-0.254736282
1998-090-01,1998,1607,JPStevens,103,0,-0.820341631
1998-090-01,1998,1607,AScalia,105,0,0.057377162
1998-090-01,1998,1607,WHRehnquist,102,0,-0.42231178
1998-092-01,1998,1607,JPStevens,103,0,1.048112153
1998-092-01,1998,1607,RBGinsburg,109,1,-0.909267992
1998-092-01,1998,1607,AScalia,105,1,-3.749765178
1998-092-01,1998,1607,SDOConnor,104,1,0.754140087
1998-092-01,1998,1607,SGBreyer,110,0,0.470395885
1999-001-01,1999,1607,DHSouter,107,1,-0.060435003
1999-001-01,1999,1607,AMKennedy,106,1,0.2886581
1999-001-01,1999,1607,WHRehnquist,102,1,-0.079915084
1999-001-01,1999,1607,SDOConnor,104,1,0.41769342
1999-001-01,1999,1607,RBGinsburg,109,1,0.942767195
1999-001-01,1999,1607,AScalia,105,0,0.056224298
1999-001-01,1999,1607,JPStevens,103,1,-0.232446185
1999-010-01,1999,1607,RBGinsburg,109,1,-0.633290677
1999-010-01,1999,1607,AMKennedy,106,1,0.461470901
1999-010-01,1999,1607,DHSouter,107,1,0.104147347
1999-010-01,1999,1607,WHRehnquist,102,1,-0.391202921
1999-010-01,1999,1607,AScalia,105,1,0.567306243
1999-012-01,1999,1607,AScalia,105,0,-0.079921159
1999-012-01,1999,1607,SDOConnor,104,0,-0.076849117
1999-012-01,1999,1607,WHRehnquist,102,0,0.487457284
1999-012-01,1999,1607,AMKennedy,106,0,-0.215272278
1999-012-01,1999,1607,SGBreyer,110,0,-0.223264088
1999-012-01,1999,1607,JPStevens,103,0,-1.631808555
1999-013-01,1999,1607,SDOConnor,104,0,0
1999-013-01,1999,1607,AMKennedy,106,0,-0.067922133
1999-013-01,1999,1607,DHSouter,107,0,0.124607433
1999-013-01,1999,1607,WHRehnquist,102,0,-0.105894627
1999-013-01,1999,1607,RBGinsburg,109,0,-0.002484493
1999-013-01,1999,1607,AScalia,105,0,0.343588794
1999-016-01,1999,1607,AScalia,105,1,0.10119723
1999-016-01,1999,1607,AMKennedy,106,1,-0.601759174
1999-016-01,1999,1607,WHRehnquist,102,1,-0.581365851
1999-016-01,1999,1607,SDOConnor,104,1,-1.128284691
1999-016-01,1999,1607,RBGinsburg,109,1,1.580767479
1999-017-01,1999,1607,AMKennedy,106,1,-0.18318863
1999-017-01,1999,1607,SGBreyer,110,0,0.526377482
1999-017-01,1999,1607,DHSouter,107,0,0.273424979
1999-017-01,1999,1607,RBGinsburg,109,0,0.523444681
1999-017-01,1999,1607,JPStevens,103,0,-0.317487497
1999-017-01,1999,1607,AScalia,105,1,-0.304049364
1999-017-01,1999,1607,WHRehnquist,102,1,-0.450852133
1999-018-01,1999,1607,RBGinsburg,109,1,0.741267299
1999-018-01,1999,1607,SDOConnor,104,1,-0.91651557
1999-018-01,1999,1607,AMKennedy,106,1,0.032780319
1999-018-01,1999,1607,JPStevens,103,1,-0.329781094
1999-018-01,1999,1607,AScalia,105,1,-1.419094833
1999-021-01,1999,1607,DHSouter,107,0,0.030194424
1999-021-01,1999,1607,SDOConnor,104,0,-2.024403421
1999-021-01,1999,1607,AScalia,105,0,1.387363558
1999-021-01,1999,1607,RBGinsburg,109,0,0.234049306
1999-021-01,1999,1607,SGBreyer,110,0,-0.102508983
1999-022-01,1999,1607,SGBreyer,110,1,0.209701456
1999-022-01,1999,1607,RBGinsburg,109,1,0.286660192
1999-022-01,1999,1607,AMKennedy,106,1,0.403863459
1999-022-01,1999,1607,WHRehnquist,102,1,-0.45203024
1999-022-01,1999,1607,JPStevens,103,1,-0.004946472
1999-023-01,1999,1607,SDOConnor,104,1,0.41774376
1999-023-01,1999,1607,RBGinsburg,109,0,2.181572641
1999-023-01,1999,1607,AMKennedy,106,1,0.489888057
1999-023-01,1999,1607,JPStevens,103,0,0.260071487
1999-023-01,1999,1607,WHRehnquist,102,1,-0.703232
1999-023-01,1999,1607,DHSouter,107,0,-0.279695627
1999-024-01,1999,1607,DHSouter,107,1,-0.447464415
1999-024-01,1999,1607,RBGinsburg,109,1,-0.352879846
1999-024-01,1999,1607,SGBreyer,110,1,-0.572265043
1999-024-01,1999,1607,WHRehnquist,102,1,-0.242996505
1999-024-01,1999,1607,AScalia,105,1,0.331208845
1999-026-01,1999,1607,SGBreyer,110,1,-1.584875495
1999-026-01,1999,1607,DHSouter,107,1,-0.463714857
1999-026-01,1999,1607,SDOConnor,104,1,1.198550591
1999-026-01,1999,1607,JPStevens,103,1,-0.642517162
1999-026-01,1999,1607,AScalia,105,0,-0.463282246
1999-026-01,1999,1607,WHRehnquist,102,1,-0.291271879
1999-026-01,1999,1607,RBGinsburg,109,1,-0.110926084
1999-026-01,1999,1607,AMKennedy,106,0,-0.405292028
1999-027-01,1999,1607,JPStevens,103,0,-1.838222345
1999-027-01,1999,1607,SGBreyer,110,0,-0.310983348
1999-027-01,1999,1607,WHRehnquist,102,0,0.136270535
1999-027-01,1999,1607,AScalia,105,0,-0.819469668
1999-028-01,1999,1607,AScalia,105,0,0.136179123
1999-028-01,1999,1607,JPStevens,103,0,0.044126705
1999-028-01,1999,1607,DHSouter,107,0,0.327766245
1999-028-01,1999,1607,RBGinsburg,109,0,0.088964101
1999-028-01,1999,1607,SGBreyer,110,0,0.084179472
1999-028-01,1999,1607,WHRehnquist,102,0,-0.021970501
1999-029-01,1999,1607,SGBreyer,110,1,-0.255541932
1999-029-01,1999,1607,JPStevens,103,1,-0.003545048
1999-029-01,1999,1607,RBGinsburg,109,1,0.6937742
1999-029-01,1999,1607,WHRehnquist,102,1,0.177636522
1999-030-01,1999,1607,SDOConnor,104,1,0.066099327
1999-030-01,1999,1607,DHSouter,107,0,-0.148078803
1999-030-01,1999,1607,AScalia,105,1,0.297679444
1999-030-01,1999,1607,RBGinsburg,109,0,-1.195336167
1999-030-01,1999,1607,WHRehnquist,102,1,-0.491733801
1999-032-01,1999,1607,JPStevens,103,0,0.413418733
1999-032-01,1999,1607,SGBreyer,110,0,-0.962549644
1999-032-01,1999,1607,AScalia,105,0,0.0805723
1999-032-01,1999,1607,AMKennedy,106,0,0.220324083
1999-032-01,1999,1607,RBGinsburg,109,0,0.799170644
1999-033-01,1999,1607,JPStevens,103,0,0.55184842
1999-033-01,1999,1607,WHRehnquist,102,0,-0.02595384
1999-033-01,1999,1607,AMKennedy,106,0,-0.054607501
1999-033-01,1999,1607,SDOConnor,104,0,1.579147349
1999-033-01,1999,1607,SGBreyer,110,0,0.200644315
1999-033-01,1999,1607,AScalia,105,0,-0.198260288
1999-033-01,1999,1607,RBGinsburg,109,0,2.278744738
1999-034-01,1999,1607,SGBreyer,110,1,0.645158181
1999-034-01,1999,1607,JPStevens,103,0,-0.159537725
1999-034-01,1999,1607,AMKennedy,106,0,0.360503289
1999-035-01,1999,1607,AMKennedy,106,1,0.566167862
1999-035-01,1999,1607,DHSouter,107,1,-0.138431545
1999-035-01,1999,1607,SGBreyer,110,1,-0.715314777
1999-035-01,1999,1607,RBGinsburg,109,1,-0.83739961
1999-035-01,1999,1607,AScalia,105,1,-0.474834217
1999-035-01,1999,1607,JPStevens,103,1,-0.071249457
1999-036-01,1999,1607,SGBreyer,110,1,0.20327012
1999-036-01,1999,1607,DHSouter,107,0,-0.257165478
1999-036-01,1999,1607,WHRehnquist,102,1,0.100619053
1999-036-01,1999,1607,AScalia,105,1,-0.578661662
1999-036-01,1999,1607,AMKennedy,106,1,0.06302119
1999-036-01,1999,1607,JPStevens,103,1,0.834799671
1999-037-01,1999,1607,WHRehnquist,102,1,0.084082597
1999-037-01,1999,1607,AScalia,105,1,0.361956091
1999-037-01,1999,1607,JPStevens,103,1,0.177787493
1999-037-01,1999,1607,RBGinsburg,109,1,-0.76078937
1999-037-01,1999,1607,AMKennedy,106,1,-0.33124184
1999-037-01,1999,1607,SDOConnor,104,1,-0.313845071
1999-039-01,1999,1607,AMKennedy,106,1,-1.032340507
1999-039-01,1999,1607,RBGinsburg,109,1,-1.06713796
1999-039-01,1999,1607,WHRehnquist,102,1,-0.105828926
1999-039-01,1999,1607,DHSouter,107,1,0.378369419
1999-039-01,1999,1607,SDOConnor,104,1,1.974328088
1999-039-01,1999,1607,AScalia,105,1,-1.70735566
1999-040-01,1999,1607,SDOConnor,104,1,0.80978482
1999-040-01,1999,1607,RBGinsburg,109,1,0.176322057
1999-040-01,1999,1607,DHSouter,107,1,-0.995373102
1999-040-01,1999,1607,AScalia,105,1,0.957682138
1999-040-01,1999,1607,SGBreyer,110,1,-0.896090046
1999-041-01,1999,1607,DHSouter,107,1,-0.00049788
1999-041-01,1999,1607,RBGinsburg,109,1,-0.5638479
1999-041-01,1999,1607,SGBreyer,110,1,-0.059723736
1999-041-01,1999,1607,SDOConnor,104,1,0.106661709
1999-041-01,1999,1607,AScalia,105,1,0.214031741
1999-041-01,1999,1607,AMKennedy,106,1,-0.62034396
1999-042-01,1999,1607,AScalia,105,1,-0.562020378
1999-042-01,1999,1607,WHRehnquist,102,1,-0.340190612
1999-042-01,1999,1607,DHSouter,107,0,-0.100917024
1999-042-01,1999,1607,JPStevens,103,0,0.652643818
1999-043-01,1999,1607,SGBreyer,110,0,-2.240989275
1999-043-01,1999,1607,SDOConnor,104,0,-0.874998048
1999-043-01,1999,1607,AScalia,105,0,0.125470321
1999-044-01,1999,1607,JPStevens,103,0,0.718477764
1999-044-01,1999,1607,SDOConnor,104,1,-1.417582724
1999-044-01,1999,1607,WHRehnquist,102,1,-0.754734788
1999-044-01,1999,1607,DHSouter,107,0,0.113333213
1999-044-01,1999,1607,SGBreyer,110,1,0.134621835
1999-044-01,1999,1607,RBGinsburg,109,0,0.567167048
1999-044-01,1999,1607,AScalia,105,1,-0.577921728
1999-045-01,1999,1607,JPStevens,103,0,0.086571922
1999-045-01,1999,1607,WHRehnquist,102,0,-6.725096905
1999-045-01,1999,1607,AScalia,105,0,-0.31725876
1999-045-01,1999,1607,RBGinsburg,109,0,-0.522079164
1999-045-01,1999,1607,SGBreyer,110,0,0.289645687
1999-046-01,1999,1607,SDOConnor,104,1,0.619855602
1999-046-01,1999,1607,AMKennedy,106,1,0.184913048
1999-046-01,1999,1607,RBGinsburg,109,1,-0.19538741
1999-046-01,1999,1607,JPStevens,103,1,-0.982250816
1999-046-01,1999,1607,DHSouter,107,1,-0.764660543
1999-046-01,1999,1607,WHRehnquist,102,1,0.029442894
1999-046-01,1999,1607,AScalia,105,0,-0.102511688
1999-046-01,1999,1607,SGBreyer,110,0,-0.686143257
1999-047-01,1999,1607,SGBreyer,110,1,0.924319125
1999-047-01,1999,1607,AScalia,105,1,0.006191979
1999-047-01,1999,1607,WHRehnquist,102,1,-0.915561053
1999-047-01,1999,1607,SDOConnor,104,1,-1.298999135
1999-047-01,1999,1607,AMKennedy,106,1,-0.23828576
1999-048-01,1999,1607,DHSouter,107,1,-0.41818698
1999-048-01,1999,1607,AMKennedy,106,1,-0.15015771
1999-048-01,1999,1607,AScalia,105,0,-0.386222687
1999-048-01,1999,1607,RBGinsburg,109,1,-1.076097662
1999-048-01,1999,1607,WHRehnquist,102,0,-0.041085981
1999-050-01,1999,1607,SDOConnor,104,1,0.371315013
1999-050-01,1999,1607,JPStevens,103,1,0.881062745
1999-050-01,1999,1607,SGBreyer,110,1,1.127585561
1999-050-01,1999,1607,WHRehnquist,102,1,0.214902201
1999-050-01,1999,1607,RBGinsburg,109,1,-0.049275451
1999-052-01,1999,1607,WHRehnquist,102,1,0.167700875
1999-052-01,1999,1607,SDOConnor,104,1,-0.169656167
1999-052-01,1999,1607,RBGinsburg,109,1,-0.145569591
1999-052-01,1999,1607,AScalia,105,1,-0.5978074
1999-052-01,1999,1607,DHSouter,107,1,-2.379614572
1999-052-01,1999,1607,AMKennedy,106,1,0.999462386
1999-052-01,1999,1607,SGBreyer,110,1,2.467760227
1999-054-01,1999,1607,AMKennedy,106,0,-0.333500637
1999-054-01,1999,1607,SGBreyer,110,0,-0.689530955
1999-054-01,1999,1607,JPStevens,103,0,-0.215056512
1999-054-01,1999,1607,AScalia,105,0,-0.016079061
1999-054-01,1999,1607,WHRehnquist,102,0,0.337919297
1999-054-01,1999,1607,RBGinsburg,109,0,0.15855565
1999-055-01,1999,1607,WHRehnquist,102,0,0.587271422
1999-055-01,1999,1607,SDOConnor,104,0,0.411726601
1999-055-01,1999,1607,AMKennedy,106,0,-0.089388983
1999-055-01,1999,1607,SGBreyer,110,1,0.247632916
1999-055-01,1999,1607,DHSouter,107,1,-0.149473832
1999-056-01,1999,1607,WHRehnquist,102,0,0.433810177
1999-056-01,1999,1607,DHSouter,107,0,-1.377598218
1999-056-01,1999,1607,AScalia,105,0,0.46708324
1999-056-01,1999,1607,RBGinsburg,109,0,0.499151395
1999-056-01,1999,1607,JPStevens,103,0,-0.187060247
1999-056-01,1999,1607,SGBreyer,110,0,1.726541479
1999-057-01,1999,1607,DHSouter,107,0,-0.350638033
1999-057-01,1999,1607,AScalia,105,0,0.310101243
1999-058-01,1999,1607,AMKennedy,106,0,-1.156128796
1999-058-01,1999,1607,WHRehnquist,102,0,0.195643038
1999-058-01,1999,1607,SGBreyer,110,0,0.118145721
1999-058-01,1999,1607,RBGinsburg,109,0,-0.774263585
1999-058-01,1999,1607,AScalia,105,0,0.484294736
1999-060-01,1999,1607,SGBreyer,110,0,0.374962514
1999-060-01,1999,1607,SDOConnor,104,0,-0.667114083
1999-060-01,1999,1607,AScalia,105,0,-0.131639556
1999-060-01,1999,1607,WHRehnquist,102,0,0.136044881
1999-061-01,1999,1607,WHRehnquist,102,0,-0.619699001
1999-061-01,1999,1607,AMKennedy,106,0,-0.162074809
1999-061-01,1999,1607,SGBreyer,110,0,0.264300591
1999-061-01,1999,1607,RBGinsburg,109,0,-0.53521275
1999-061-01,1999,1607,AScalia,105,0,0.944053618
1999-062-01,1999,1607,WHRehnquist,102,1,-0.15742082
1999-062-01,1999,1607,AMKennedy,106,1,0.721004353
1999-062-01,1999,1607,AScalia,105,1,-0.071116194
1999-062-01,1999,1607,RBGinsburg,109,1,1.129479173
1999-062-01,1999,1607,DHSouter,107,1,-0.354813079
1999-062-01,1999,1607,SDOConnor,104,1,0.936158856
1999-062-01,1999,1607,SGBreyer,110,1,-0.215996681
1999-064-01,1999,1607,RBGinsburg,109,1,-1.519662939
1999-064-01,1999,1607,SDOConnor,104,1,-0.059745502
1999-064-01,1999,1607,AMKennedy,106,1,-0.105172018
1999-064-01,1999,1607,WHRehnquist,102,1,0.291445499
1999-064-01,1999,1607,DHSouter,107,1,0.131297994
1999-064-01,1999,1607,SGBreyer,110,1,0.259934887
1999-064-01,1999,1607,JPStevens,103,1,0.115316145
1999-064-01,1999,1607,AScalia,105,1,-0.741734444
1999-065-01,1999,1607,SGBreyer,110,0,-0.331494022
1999-066-01,1999,1607,AMKennedy,106,0,-0.166636044
1999-066-01,1999,1607,DHSouter,107,0,-0.509097942
1999-066-01,1999,1607,AScalia,105,0,0.287476044
1999-066-01,1999,1607,SDOConnor,104,0,-0.146038929
1999-066-01,1999,1607,SGBreyer,110,0,-0.748754972
1999-066-01,1999,1607,RBGinsburg,109,0,1.432454697
1999-067-01,1999,1607,AScalia,105,0,-0.116400515
1999-067-01,1999,1607,RBGinsburg,109,0,-0.162171368
1999-067-01,1999,1607,SDOConnor,104,0,-0.609381069
1999-067-01,1999,1607,WHRehnquist,102,0,-0.436291941
1999-067-01,1999,1607,SGBreyer,110,0,-0.313969242
1999-068-01,1999,1607,SDOConnor,104,0,1.092962651
1999-068-01,1999,1607,AMKennedy,106,0,0.326484492
1999-068-01,1999,1607,AScalia,105,0,0.542521599
1999-069-01,1999,1607,DHSouter,107,0,0.295587652
1999-069-01,1999,1607,SGBreyer,110,0,-0.757962883
1999-069-01,1999,1607,SDOConnor,104,0,0.771466005
1999-069-01,1999,1607,AMKennedy,106,0,-0.446888045
1999-069-01,1999,1607,JPStevens,103,0,0.028065853
1999-069-01,1999,1607,AScalia,105,0,0.989742541
1999-069-01,1999,1607,RBGinsburg,109,0,-1.2140635
1999-069-01,1999,1607,WHRehnquist,102,0,-0.041934118
1999-070-01,1999,1607,AMKennedy,106,0,0.055303577
1999-070-01,1999,1607,SGBreyer,110,0,-1.069535489
