"","caseId","justiceName","pitch_diff","petitioner_vote","justiceMQ","unpleasantDiff_totalWords","pleasantDiff_totalWords","docket","jquest_r","jquest_p","jwords_r","jwords_p"
"674","2005-061","JGRoberts",-1.098475158,1,1.568,-3.990148067,-1.564039469,"04-1131","56","79","1961","2317"
"675","2005-061","AScalia",0.020783647,1,2.72,-0.061382771,0.66505748,"04-1131","56","79","1961","2317"
"676","2005-062","SGBreyer",-0.741869623,1,-1.4,0.135020018,1.802224874,"05-465","46","54","1481","1632"
"677","2005-062","JGRoberts",-0.42747784,1,1.568,1.323245525,-1.083504677,"05-465","46","54","1481","1632"
"678","2005-062","SAAlito",-0.839404663,1,1.584,-2.424242496,-5.303030491,"05-465","46","54","1481","1632"
"679","2005-062","AScalia",-0.54383935,1,2.72,2.282268524,-0.496145248,"05-465","46","54","1481","1632"
"680","2005-062","DHSouter",-0.238212702,1,-1.587,-3.69029808,2.98803997,"05-465","46","54","1481","1632"
"681","2005-063","AScalia",-0.186403156,0,2.72,2.06069684,-0.055802107,"04-8990",NA,NA,NA,NA
"682","2005-063","JGRoberts",-0.877995283,0,1.568,0,0.406503916,"04-8990",NA,NA,NA,NA
"683","2005-063","DHSouter",0.860555491,1,-1.587,2.296918869,3.707853556,"04-8990",NA,NA,NA,NA
"684","2005-063","RBGinsburg",-0.282844508,1,-1.467,1.51829648,-1.237699986,"04-8990",NA,NA,NA,NA
"685","2005-063","SGBreyer",-0.442972134,1,-1.4,0.3236413,4.556258202,"04-8990",NA,NA,NA,NA
"686","2005-063","AMKennedy",-1.258942473,1,0.441,-2.437703133,-1.282051325,"04-8990",NA,NA,NA,NA
"687","2005-064","DHSouter",-0.28053768,1,-1.587,-2.723495722,1.161717176,"05-8794",NA,NA,NA,NA
"688","2005-064","JPStevens",-0.577559282,1,-2.418,0.732791185,0.562575579,"05-8794",NA,NA,NA,NA
"689","2005-064","RBGinsburg",0.676142462,1,-1.467,0.791958332,-0.8148036,"05-8794",NA,NA,NA,NA
"690","2005-064","AScalia",0.162444408,1,2.72,2.506526947,-2.021965027,"05-8794",NA,NA,NA,NA
"691","2005-064","AMKennedy",0.029904933,1,0.441,-1.41992569,1.932029724,"05-8794",NA,NA,NA,NA
"692","2005-064","JGRoberts",0.336518111,1,1.568,2.939293861,0.860628068,"05-8794",NA,NA,NA,NA
"693","2005-066","SGBreyer",-0.468940327,1,-1.4,0.174037457,-1.146827698,"05-409","62","54","2406","1974"
"694","2005-066","JGRoberts",-0.7270041,1,1.568,-2.700547934,1.529646397,"05-409","62","54","2406","1974"
"695","2005-066","RBGinsburg",0.525792018,1,-1.467,1.596316814,0.99322927,"05-409","62","54","2406","1974"
"696","2005-066","AMKennedy",-0.396733393,1,0.441,-1.801801801,-2.91720295,"05-409","62","54","2406","1974"
"697","2005-066","JPStevens",0.054078668,1,-2.418,-2.112640142,0.677783966,"05-409","62","54","2406","1974"
"698","2005-066","DHSouter",0.286715762,1,-1.587,-0.675000906,-0.010246515,"05-409","62","54","2406","1974"
"699","2005-067","SGBreyer",-0.569431139,1,-1.4,0.101239443,0.88065958,"05-128","51","58","1557","1414"
"700","2005-067","AScalia",-0.262471409,1,2.72,-1.391107082,0.067738056,"05-128","51","58","1557","1414"
"701","2005-067","JGRoberts",0.821682683,1,1.568,-0.567465305,-0.567465305,"05-128","51","58","1557","1414"
"702","2005-067","AMKennedy",0.820101069,0,0.441,-3.192770958,0.742972016,"05-128","51","58","1557","1414"
"703","2005-067","RBGinsburg",-1.235944705,1,-1.467,-1.201782942,0.877764463,"05-128","51","58","1557","1414"
"704","2005-068","JPStevens",0.461899714,0,-2.418,-3.265306234,-4.897959232,"05-200","66","80","2107","2457"
"705","2005-068","RBGinsburg",-0.454517243,0,-1.467,0.565531373,-1.671826363,"05-200","66","80","2107","2457"
"706","2005-068","JGRoberts",-0.120206547,0,1.568,0.798210621,-1.522081614,"05-200","66","80","2107","2457"
"707","2005-068","SGBreyer",-0.493819474,0,-1.4,1.224554062,-2.643776178,"05-200","66","80","2107","2457"
"708","2005-068","AScalia",-0.559108401,0,2.72,-0.697204351,0.378002167,"05-200","66","80","2107","2457"
"709","2005-069","JGRoberts",-0.848690462,1,1.568,-2.96099329,0.992578983,"04-1034","65","106","2196","2690"
"710","2005-069","JGRoberts",-0.848690462,1,1.568,-2.96099329,0.992578983,"04-1034","65","106","2196","2690"
"711","2005-069","AMKennedy",0.8142051,1,0.441,1.439170003,1.104479313,"04-1034","65","106","2196","2690"
"712","2005-069","AMKennedy",0.8142051,1,0.441,1.439170003,1.104479313,"04-1034","65","106","2196","2690"
"713","2005-070","JGRoberts",0.524562866,0,1.568,2.480619907,0.501595974,"05-5224",NA,NA,NA,NA
"714","2005-070","JGRoberts",0.524562866,0,1.568,2.480619907,0.501595974,"05-5224",NA,NA,NA,NA
"715","2005-070","RBGinsburg",0.806475202,0,-1.467,-1.844389439,-1.091773748,"05-5224",NA,NA,NA,NA
"716","2005-070","RBGinsburg",0.806475202,0,-1.467,-1.844389439,-1.091773748,"05-5224",NA,NA,NA,NA
"717","2005-070","JPStevens",0.856604904,0,-2.418,1.22022295,2.57157445,"05-5224",NA,NA,NA,NA
"718","2005-070","JPStevens",0.856604904,0,-2.418,1.22022295,2.57157445,"05-5224",NA,NA,NA,NA
"719","2005-070","AScalia",0.200145767,0,2.72,-2.636765242,0.494704485,"05-5224",NA,NA,NA,NA
"720","2005-070","AScalia",0.200145767,0,2.72,-2.636765242,0.494704485,"05-5224",NA,NA,NA,NA
"721","2005-070","AMKennedy",0.175691493,0,0.441,-0.569620132,-3.544303894,"05-5224",NA,NA,NA,NA
"722","2005-070","AMKennedy",0.175691493,0,0.441,-0.569620132,-3.544303894,"05-5224",NA,NA,NA,NA
"723","2005-070","SGBreyer",0.993151266,0,-1.4,-0.409166336,0.498803139,"05-5224",NA,NA,NA,NA
"724","2005-070","SGBreyer",0.993151266,0,-1.4,-0.409166336,0.498803139,"05-5224",NA,NA,NA,NA
"725","2005-070","DHSouter",-0.412344722,0,-1.587,1.713087082,-0.789424419,"05-5224",NA,NA,NA,NA
"726","2005-070","DHSouter",-0.412344722,0,-1.587,1.713087082,-0.789424419,"05-5224",NA,NA,NA,NA
"727","2005-070","RBGinsburg",0.136349896,1,-1.467,-1.844389439,-1.091773748,"05-5224",NA,NA,NA,NA
"728","2005-070","RBGinsburg",0.136349896,1,-1.467,-1.844389439,-1.091773748,"05-5224",NA,NA,NA,NA
"729","2005-070","SAAlito",-1.862944012,1,1.584,4.337686539,1.42257452,"05-5224",NA,NA,NA,NA
"730","2005-070","SAAlito",-1.862944012,1,1.584,4.337686539,1.42257452,"05-5224",NA,NA,NA,NA
"731","2005-070","JGRoberts",-0.114641272,1,1.568,2.480619907,0.501595974,"05-5224",NA,NA,NA,NA
"732","2005-070","JGRoberts",-0.114641272,1,1.568,2.480619907,0.501595974,"05-5224",NA,NA,NA,NA
"733","2005-070","AScalia",0.227506254,1,2.72,-2.636765242,0.494704485,"05-5224",NA,NA,NA,NA
"734","2005-070","AScalia",0.227506254,1,2.72,-2.636765242,0.494704485,"05-5224",NA,NA,NA,NA
"735","2005-070","SGBreyer",-0.398330266,1,-1.4,-0.409166336,0.498803139,"05-5224",NA,NA,NA,NA
"736","2005-070","SGBreyer",-0.398330266,1,-1.4,-0.409166336,0.498803139,"05-5224",NA,NA,NA,NA
"737","2005-071","DHSouter",-0.961317431,0,-1.587,2.349770069,-0.566933274,"04-9728",NA,NA,NA,NA
"738","2005-071","AMKennedy",1.051427072,0,0.441,-5.219594479,0.478603601,"04-9728",NA,NA,NA,NA
"739","2005-071","SGBreyer",0.308604185,0,-1.4,0.839662075,-0.646665096,"04-9728",NA,NA,NA,NA
"740","2005-071","RBGinsburg",0.369778126,0,-1.467,-1.962535977,-1.33162117,"04-9728",NA,NA,NA,NA
"741","2005-071","AScalia",0.797702555,0,2.72,-4.596901894,0.390528917,"04-9728",NA,NA,NA,NA
"742","2005-071","JPStevens",0.524026237,0,-2.418,0.588088036,0.65065062,"04-9728",NA,NA,NA,NA
"743","2005-071","JGRoberts",0.485010026,0,1.568,-0.253436089,0.07576251,"04-9728",NA,NA,NA,NA
"744","2005-073","DHSouter",0.733423003,0,-1.587,1.543209553,0.067096233,"05-7053",NA,NA,NA,NA
"745","2005-073","JGRoberts",-0.150910283,0,1.568,1.810219049,0.386299849,"05-7053",NA,NA,NA,NA
"746","2005-073","AScalia",0.41652731,0,2.72,0.064883232,-0.903869867,"05-7053",NA,NA,NA,NA
"747","2005-073","AMKennedy",0.034269179,0,0.441,-2.766065598,0.426720977,"05-7053",NA,NA,NA,NA
"748","2005-073","RBGinsburg",0.373186399,0,-1.467,-0.854661465,-2.508546591,"05-7053",NA,NA,NA,NA
"749","2005-073","JPStevens",-0.51031513,0,-2.418,-3.649635077,-5.109488964,"05-7053",NA,NA,NA,NA
"750","2005-074","JGRoberts",-0.491845031,0,1.568,-1.714859962,-2.94964838,"04-1376","76","82","1271","1989"
"751","2005-074","AScalia",0.441912623,0,2.72,-1.920101404,-1.263842106,"04-1376","76","82","1271","1989"
"752","2005-074","AMKennedy",0.138451738,0,0.441,-1.414372921,-1.885830641,"04-1376","76","82","1271","1989"
"753","2005-074","SGBreyer",-0.18155722,0,-1.4,-1.079150677,-2.851445913,"04-1376","76","82","1271","1989"
"754","2005-074","RBGinsburg",0.449455312,0,-1.467,1.654939413,-0.467211008,"04-1376","76","82","1271","1989"
"755","2005-075","AScalia",-0.468267678,0,2.72,1.755974293,-0.627191782,"05-259","56","66","1781","1715"
"756","2005-075","SAAlito",0.333566521,0,1.584,1.531100273,-1.91387558,"05-259","56","66","1781","1715"
"757","2005-075","SGBreyer",0.61489212,0,-1.4,-0.251550198,-0.843828678,"05-259","56","66","1781","1715"
"758","2005-075","RBGinsburg",0.789571777,0,-1.467,-0.576496601,-1.601569176,"05-259","56","66","1781","1715"
"759","2005-075","DHSouter",1.142233699,0,-1.587,2.499247074,1.294790745,"05-259","56","66","1781","1715"
"760","2005-075","JGRoberts",0.19754002,0,1.568,-5.117270947,-1.705756903,"05-259","56","66","1781","1715"
"761","2005-076","JPStevens",0.074050409,0,-2.418,1.892525792,-1.721932173,"05-416","54","71","1552","1504"
"762","2005-076","AMKennedy",-1.330270948,1,0.441,-2.720720768,5.261261463,"05-416","54","71","1552","1504"
"763","2005-076","SGBreyer",-0.157838507,1,-1.4,-3.081992626,0.860631943,"05-416","54","71","1552","1504"
"764","2005-076","JGRoberts",0.90568023,1,1.568,0.688298702,2.900688171,"05-416","54","71","1552","1504"
"765","2005-077","SGBreyer",-0.261322153,0,-1.4,3.199312925,0.096593142,"04-607","22","64","980","1543"
"766","2005-077","JPStevens",-0.044684586,0,-2.418,-2.340758801,2.375565529,"04-607","22","64","980","1543"
"767","2005-077","AScalia",-0.998713931,0,2.72,3.050957203,-1.489776134,"04-607","22","64","980","1543"
"768","2005-078","AMKennedy",0.237259193,0,0.441,1.894105673,0.658183336,"05-352","50","69","1445","2235"
"769","2005-078","AScalia",-0.401746116,0,2.72,-6.006869316,-0.034614086,"05-352","50","69","1445","2235"
"770","2005-078","SAAlito",0.092472191,0,1.584,-1.157894611,-4.70175457,"05-352","50","69","1445","2235"
"771","2005-078","RBGinsburg",-0.026477493,0,-1.467,-2.830711842,1.10909462,"05-352","50","69","1445","2235"
"772","2005-078","JGRoberts",0.556353179,0,1.568,-0.947986603,-1.312919378,"05-352","50","69","1445","2235"
"773","2005-080","DHSouter",1.271360442,1,-1.587,-0.292397499,-1.875699997,"05-83",NA,NA,NA,NA
"774","2005-080","AMKennedy",0.294832229,1,0.441,2.266739368,-0.631479502,"05-83",NA,NA,NA,NA
"775","2005-080","AScalia",-0.176809474,1,2.72,-5.527065754,1.794871807,"05-83",NA,NA,NA,NA
"776","2005-080","JPStevens",0.354363732,0,-2.418,-5.603804588,3.365384579,"05-83",NA,NA,NA,NA
"777","2005-080","JGRoberts",-0.903884604,1,1.568,-1.946850538,-3.162055254,"05-83",NA,NA,NA,NA
"778","2005-081","AScalia",-0.841346262,1,2.72,-0.922853947,2.380485296,"04-1528","80","48","2360","1221"
"779","2005-081","AScalia",-0.841346262,1,2.72,-0.922853947,2.380485296,"04-1528","80","48","2360","1221"
"780","2005-081","AScalia",-0.841346262,1,2.72,-0.922853947,2.380485296,"04-1528","80","48","2360","1221"
"781","2005-081","DHSouter",-0.362335341,0,-1.587,-0.475723505,4.196107388,"04-1528","80","48","2360","1221"
"782","2005-081","DHSouter",-0.362335341,0,-1.587,-0.475723505,4.196107388,"04-1528","80","48","2360","1221"
"783","2005-081","DHSouter",-0.362335341,0,-1.587,-0.475723505,4.196107388,"04-1528","80","48","2360","1221"
"784","2005-081","RBGinsburg",-0.068983603,0,-1.467,1.852248907,-0.271758556,"04-1528","80","48","2360","1221"
"785","2005-081","RBGinsburg",-0.068983603,0,-1.467,1.852248907,-0.271758556,"04-1528","80","48","2360","1221"
"786","2005-081","RBGinsburg",-0.068983603,0,-1.467,1.852248907,-0.271758556,"04-1528","80","48","2360","1221"
"787","2005-081","JGRoberts",-1.210483123,1,1.568,-0.853609324,5.242640018,"04-1528","80","48","2360","1221"
"788","2005-081","JGRoberts",-1.210483123,1,1.568,-0.853609324,5.242640018,"04-1528","80","48","2360","1221"
"789","2005-081","JGRoberts",-1.210483123,1,1.568,-0.853609324,5.242640018,"04-1528","80","48","2360","1221"
"790","2005-082","DHSouter",-0.55078833,0,-1.587,-1.371954918,1.460627198,"05-18",NA,NA,NA,NA
"791","2005-082","RBGinsburg",-1.30292617,1,-1.467,-1.0039258,-1.923941374,"05-18",NA,NA,NA,NA
"792","2005-082","AMKennedy",-0.316299366,1,0.441,-0.081675053,2.242352247,"05-18",NA,NA,NA,NA
"793","2005-082","SGBreyer",0.549662306,0,-1.4,0.075449944,-1.391968489,"05-18",NA,NA,NA,NA
"794","2005-082","JGRoberts",-1.531636801,1,1.568,-3.061224461,-1.785714269,"05-18",NA,NA,NA,NA
"795","2005-082","AScalia",-0.701631486,1,2.72,-2.371916771,0.687855721,"05-18",NA,NA,NA,NA
"796","2005-083","AMKennedy",0.149308596,0,0.441,0.575424671,-0.91711235,"04-10566","87","108","2827","3674"
"797","2005-083","AMKennedy",0.149308596,0,0.441,0.575424671,-0.91711235,"04-10566","87","108","2827","3674"
"798","2005-083","AScalia",-0.956413791,0,2.72,5.577689171,3.585657358,"04-10566","87","108","2827","3674"
"799","2005-083","AScalia",-0.956413791,0,2.72,5.577689171,3.585657358,"04-10566","87","108","2827","3674"
"800","2005-083","SGBreyer",-0.024022196,0,-1.4,-0.357758045,0.858984947,"04-10566","87","108","2827","3674"
"801","2005-083","SGBreyer",-0.024022196,0,-1.4,-0.357758045,0.858984947,"04-10566","87","108","2827","3674"
"802","2005-083","SAAlito",0.594510225,0,1.584,2.266666651,-0.622222304,"04-10566","87","108","2827","3674"
"803","2005-083","SAAlito",0.594510225,0,1.584,2.266666651,-0.622222304,"04-10566","87","108","2827","3674"
"804","2005-083","RBGinsburg",0.015605638,0,-1.467,0.780099392,-0.463681698,"04-10566","87","108","2827","3674"
"805","2005-083","RBGinsburg",0.015605638,0,-1.467,0.780099392,-0.463681698,"04-10566","87","108","2827","3674"
"806","2005-083","JGRoberts",1.369614878,0,1.568,-1.706801653,1.155056,"04-10566","87","108","2827","3674"
"807","2005-083","JGRoberts",1.369614878,0,1.568,-1.706801653,1.155056,"04-10566","87","108","2827","3674"
"808","2005-083","DHSouter",0.073270189,0,-1.587,0.011738777,-0.33150053,"04-10566","87","108","2827","3674"
"809","2005-083","DHSouter",0.073270189,0,-1.587,0.011738777,-0.33150053,"04-10566","87","108","2827","3674"
"810","2005-085","AScalia",0.081561516,1,2.72,3.877165794,2.762052059,"04-1739","61","65","1993","1978"
"811","2005-085","SGBreyer",-0.140832072,1,-1.4,-4.209183693,0.549023867,"04-1739","61","65","1993","1978"
"812","2005-085","JGRoberts",0.065157869,1,1.568,-4.523809433,-1.031746149,"04-1739","61","65","1993","1978"
"813","2005-085","RBGinsburg",-1.807557419,0,-1.467,-0.893597603,-2.220175028,"04-1739","61","65","1993","1978"
"814","2005-085","DHSouter",-0.843057503,1,-1.587,-0.493051529,1.890081644,"04-1739","61","65","1993","1978"
"815","2005-085","JPStevens",-0.37513056,0,-2.418,1.65303421,0.786678791,"04-1739","61","65","1993","1978"
"816","2005-087","JGRoberts",0.364088423,0,1.568,-2.604849339,0.830056906,"05-5966",NA,NA,NA,NA
"817","2005-087","AMKennedy",-0.458143916,0,0.441,2.224178791,1.221193075,"05-5966",NA,NA,NA,NA
"818","2005-087","AScalia",1.599278197,0,2.72,0.915331841,-0.839054108,"05-5966",NA,NA,NA,NA
"819","2005-087","DHSouter",0.443605915,0,-1.587,-4.029304504,2.07570219,"05-5966",NA,NA,NA,NA
"820","2005-087","SGBreyer",0.185042732,0,-1.4,-4.461240292,0.804617405,"05-5966",NA,NA,NA,NA
"821","2005-087","RBGinsburg",-0.115149988,0,-1.467,0.463458061,1.853832364,"05-5966",NA,NA,NA,NA
"822","2005-087","SAAlito",2.394795339,0,1.584,-1.20772934,1.570048332,"05-5966",NA,NA,NA,NA
"823","2006-002","AScalia",-0.292439898,1,2.797,3.108638763,-0.016361237,"05-493","57","54","1323","1381"
"824","2006-002","JGRoberts",-0.190267654,1,1.607,-4.074626923,1.313432932,"05-493","57","54","1323","1381"
"825","2006-002","AMKennedy",0.036820153,1,0.435,-0.195065975,1.359724522,"05-493","57","54","1323","1381"
"826","2006-002","RBGinsburg",-0.279955291,0,-1.577,0.812502146,-0.28503108,"05-493","57","54","1323","1381"
"827","2006-003","RBGinsburg",-0.265625706,1,-1.577,1.335693598,-0.202767849,"05-547","112","89","2101","1379"
"828","2006-003","JPStevens",-0.81561441,1,-2.437,2.030812263,-1.930772305,"05-547","112","89","2101","1379"
"829","2006-003","AScalia",-0.391491623,1,2.797,-3.818558693,3.974011421,"05-547","112","89","2101","1379"
"830","2006-003","AMKennedy",0.78595595,1,0.435,-1.805555344,1.875,"05-547","112","89","2101","1379"
"831","2006-003","SGBreyer",-1.520680627,1,-1.478,2.82439971,0.002425432,"05-547","112","89","2101","1379"
"832","2006-005","DHSouter",0.898693062,1,-1.465,0.665859461,0.871670723,"05-785","53","61","2321","2215"
"833","2006-005","AMKennedy",0.325777669,1,0.435,-3.848609209,-3.142726898,"05-785","53","61","2321","2215"
"834","2006-005","SGBreyer",-0.121775789,1,-1.478,1.828044891,1.272770405,"05-785","53","61","2321","2215"
"835","2006-005","JGRoberts",-0.926587553,1,1.607,-0.932939529,-1.588143349,"05-785","53","61","2321","2215"
"836","2006-005","AScalia",-0.110888083,1,2.797,-2.447039604,1.103375912,"05-785","53","61","2321","2215"
"837","2006-005","RBGinsburg",-0.228301504,1,-1.577,-1.803278923,-1.147541046,"05-785","53","61","2321","2215"
"838","2006-006","JPStevens",-0.742480497,0,-2.437,3.125,-2.141203642,"05-669","74","83","1375","1407"
"839","2006-006","AScalia",0.058117065,0,2.797,-0.278074265,0.545387506,"05-669","74","83","1375","1407"
"840","2006-006","DHSouter",0.786026792,0,-1.465,-2.887112617,-2.664002657,"05-669","74","83","1375","1407"
"841","2006-006","SAAlito",-0.357696673,0,1.608,1.616161346,-3.333333254,"05-669","74","83","1375","1407"
"842","2006-007","RBGinsburg",-0.387664207,1,-1.577,-4.761200428,-0.790081263,"05-998","74","44","2369","2241"
"843","2006-007","JGRoberts",-0.466590603,1,1.607,-0.170068026,2.508503437,"05-998","74","44","2369","2241"
"844","2006-007","SAAlito",-0.952969591,1,1.608,-1.10680604,-0.378502488,"05-998","74","44","2369","2241"
"845","2006-007","DHSouter",-0.341732295,1,-1.465,-0.39890337,-0.145666957,"05-998","74","44","2369","2241"
"846","2006-007","SGBreyer",-0.346829258,1,-1.478,1.488874435,0.21335125,"05-998","74","44","2369","2241"
"847","2006-007","AScalia",-0.453086671,0,2.797,-0.370209217,1.731271744,"05-998","74","44","2369","2241"
"848","2006-007","AMKennedy",0.271938001,1,0.435,-0.889787674,0.901851892,"05-998","74","44","2369","2241"
"849","2006-008","RBGinsburg",-0.421800814,1,-1.577,0.580796242,-2.280842781,"05-608","108","91","2480","2063"
"850","2006-008","SGBreyer",-0.749533069,1,-1.478,-1.694041967,-1.288244724,"05-608","108","91","2480","2063"
"851","2006-008","JPStevens",-0.614771882,1,-2.437,-5.106382847,-0.19342351,"05-608","108","91","2480","2063"
"852","2006-008","JGRoberts",0.18544577,1,1.607,-0.850137234,1.511481047,"05-608","108","91","2480","2063"
"853","2006-008","DHSouter",-0.265316316,1,-1.465,0.23095727,2.280137777,"05-608","108","91","2480","2063"
"854","2006-008","AScalia",-1.582263914,1,2.797,3.94985342,-1.790947676,"05-608","108","91","2480","2063"
"855","2006-009","RBGinsburg",-0.13498135,0,-1.577,-6.8633008,1.829268336,"05-9222",NA,NA,NA,NA
"856","2006-009","JGRoberts",0.355418335,0,1.607,5.111655712,1.229508162,"05-9222",NA,NA,NA,NA
"857","2006-009","SGBreyer",-0.926327883,0,-1.478,-1.148361444,0.037707448,"05-9222",NA,NA,NA,NA
"858","2006-009","DHSouter",-0.074330131,0,-1.465,0.711822987,-0.399563074,"05-9222",NA,NA,NA,NA
"859","2006-009","JPStevens",0.128948359,0,-2.437,4.90702486,0.516528964,"05-9222",NA,NA,NA,NA
"860","2006-010","SGBreyer",-0.261481968,1,-1.478,-3.354066372,-1.490110636,"05-746","55","68","2357","2287"
