,caseId,justiceName,petac,respac,sgpetac,sgrespac,justiceMQ,petNumStat,respNumStat,lowerConservative,lowerConXjusticeMQ,unpleasantDiff_totalWords,pleasantDiff_totalWords,questionDifference,petVote
1917,2006-072,SGBreyer,21,3,0,0,-1.478,10,4,0,0,0.133327484,-0.152270317,-1,0
1918,2006-072,JGRoberts,21,3,0,0,1.607,10,4,0,0,2.55828023,-4.087193489,-12,1
1919,2008-003,JGRoberts,5,2,0,0,1.699,10,4,0,0,-1.159090996,-0.883229017,-12,1
1920,2008-040,SGBreyer,8,9,0,0,-1.11,6,4,0,0,0.750030994,-0.502614021,-5,0
1921,2008-040,JPStevens,8,9,0,0,-2.545,6,4,0,0,2.102272511,-0.511363745,-2,0
1922,2008-077,RBGinsburg,7,5,0,0,-1.65,6,4,0,0,2.814498901,-1.663113117,7,0
1923,2008-040,AMKennedy,8,9,0,0,0.588,6,4,0,0,3.864734411,1.449275374,8,1
1924,2008-003,SAAlito,5,2,0,0,1.898,10,4,0,0,3.520661116,-0.479338884,0,1
1925,2008-027,AMKennedy,2,2,0,0,0.588,10,4,0,0,6.896551609,0,3,1
1926,2008-077,SGBreyer,7,5,0,0,-1.11,6,4,0,0,2.720940113,0.140147686,-6,1
1927,2008-040,SAAlito,8,9,0,0,1.898,6,4,0,0,-2.118643999,-5.084745884,-7,1
1928,2008-040,JGRoberts,8,9,0,0,1.699,6,4,0,0,-0.59210515,0.043859959,-4,1
1929,2008-003,RBGinsburg,5,2,0,0,-1.65,10,4,0,0,4.736842155,2.105263233,9,0
1930,2008-077,SAAlito,7,5,0,0,1.898,6,4,0,0,-2.771362543,-1.61662817,-21,1
1931,2008-027,JPStevens,2,2,0,0,-2.545,10,4,0,0,2.158273458,1.438848972,4,0
1932,2008-003,SGBreyer,5,2,0,0,-1.11,10,4,0,0,-1.585395575,0.840480328,-10,0
1933,2008-077,CThomas,7,5,0,0,4.274,6,4,0,0,0,0,0,1
1934,2008-003,AScalia,5,2,0,0,2.736,10,4,0,0,-0.881329536,1.26169312,1,1
1935,2006-072,AMKennedy,21,3,0,0,0.435,10,4,0,0,4.148407936,-2.453987837,-5,1
1936,2008-077,JGRoberts,7,5,0,0,1.699,6,4,0,0,1.314142704,-1.597830534,-23,1
1937,2008-040,CThomas,8,9,0,0,4.274,6,4,0,0,0,0,0,1
1938,2006-072,AScalia,21,3,0,0,2.797,10,4,0,0,1.217363834,0.024549484,-19,1
1939,2006-072,SAAlito,21,3,0,0,1.608,10,4,0,0,-2.037036896,5.740740776,-3,1
1940,2008-027,SAAlito,2,2,0,0,1.898,10,4,0,0,0,0,0,1
1941,2008-077,JPStevens,7,5,0,0,-2.545,6,4,0,0,6.818181992,4.545454502,4,0
1942,2008-003,AMKennedy,5,2,0,0,0.588,10,4,0,0,0.475943267,0.017307043,6,1
1943,2008-027,JGRoberts,2,2,0,0,1.699,10,4,0,0,0.993804693,3.795675993,-19,1
1944,2008-027,DHSouter,2,2,0,0,-1.506,10,4,0,0,4.126213551,-9.101942062,10,0
1945,2005-034,SGBreyer,1,3,0,0,-1.4,3,6,1,-1.399999976,-5.084745884,-3.389830589,-9,1
1946,2007-059,JGRoberts,3,5,0,0,1.616,3,6,1,1.616000056,-1.521910429,2.475290537,6,1
1947,2008-074,SAAlito,3,5,0,0,1.898,3,6,1,1.898000002,-1.308316231,-4.837728024,7,0
1948,2005-034,AScalia,1,3,0,0,2.72,3,6,1,2.720000029,0.412611485,-0.995173097,2,1
1949,2005-062,DHSouter,2,3,0,0,-1.587,3,6,1,-1.587000012,-3.69029808,2.98803997,11,1
1950,2007-015,SAAlito,6,3,1,0,1.701,3,6,1,1.700999975,-0.485100269,-5.751905918,1,1
1951,2005-034,RBGinsburg,1,3,0,0,-1.467,3,6,1,-1.467000008,0.269072533,-1.187917471,-5,1
1952,2006-048,DHSouter,2,3,0,1,-1.465,3,6,1,-1.465000033,3.732745647,0.857562304,2,1
1953,2007-059,CThomas,3,5,0,0,4.372,3,6,1,4.372000217,0,0,0,0
1954,2007-059,DHSouter,3,5,0,0,-1.487,3,6,1,-1.486999989,10.58114052,3.179824591,-6,1
1955,2007-059,AMKennedy,3,5,0,0,0.342,3,6,1,0.342000008,5.333333492,-3.199999809,12,1
1956,2005-034,AMKennedy,1,3,0,0,0.441,3,6,1,0.441000015,6.25,5.357142925,6,1
1957,2008-074,RBGinsburg,3,5,0,0,-1.65,3,6,1,-1.649999976,-1.323215961,1.015928745,-3,1
1958,2005-062,AMKennedy,2,3,0,0,0.441,3,6,1,0.441000015,-3.370786428,-1.123595476,-2,1
1959,2007-015,CThomas,6,3,1,0,4.372,3,6,1,4.372000217,0,0,0,1
1960,2008-074,SGBreyer,3,5,0,0,-1.11,3,6,1,-1.110000014,-0.8707726,1.327953815,-19,1
1961,2005-062,JPStevens,2,3,0,0,-2.418,3,6,1,-2.417999983,0,0,0,1
1962,2007-015,JGRoberts,6,3,1,0,1.616,3,6,1,1.616000056,-1.903336048,-4.747647285,24,1
1963,2008-074,JPStevens,3,5,0,0,-2.545,3,6,1,-2.545000076,-3.678160906,-3.908046007,-10,1
1964,2005-062,AScalia,2,3,0,0,2.72,3,6,1,2.720000029,2.282268524,-0.496145248,-1,1
1965,2005-034,DHSouter,1,3,0,0,-1.587,3,6,1,-1.587000012,-4.848484993,-3.838383913,-9,1
1966,2007-015,AScalia,6,3,1,0,2.755,3,6,1,2.755000114,-4.537448406,0.043032646,27,1
1967,2008-074,DHSouter,3,5,0,0,-1.506,3,6,1,-1.506000042,0.24060154,1.60735178,11,1
1968,2005-062,CThomas,2,3,0,0,4.341,3,6,1,4.34100008,0,0,0,1
1969,2008-074,AScalia,3,5,0,0,2.736,3,6,1,2.736000061,3.846153736,2.991452932,3,0
1970,2007-015,SGBreyer,6,3,1,0,-1.354,3,6,1,-1.353999972,-4.13625288,-4.379561901,-7,1
1971,2007-015,JPStevens,6,3,1,0,-2.349,3,6,1,-2.348999977,0,0,-3,1
1972,2006-048,SGBreyer,2,3,0,1,-1.478,3,6,1,-1.478000045,-5.720869064,1.501556396,-2,1
1973,2006-048,AMKennedy,2,3,0,1,0.435,3,6,1,0.435000002,-0.17332983,3.265306234,3,0
1974,2007-015,RBGinsburg,6,3,1,0,-1.564,3,6,1,-1.56400001,0.516129017,-0.29935503,-19,1
1975,2008-074,AMKennedy,3,5,0,0,0.588,3,6,1,0.588,6.966403008,1.482213497,1,0
1976,2007-059,AScalia,3,5,0,0,2.755,3,6,1,2.755000114,3.571428537,0,2,1
1977,2005-034,CThomas,1,3,0,0,4.341,3,6,1,4.34100008,0,0,0,1
1978,2005-062,SGBreyer,2,3,0,0,-1.4,3,6,1,-1.399999976,0.135020018,1.802224874,-1,1
1979,2005-062,SAAlito,2,3,0,0,1.584,3,6,1,1.583999991,-2.424242496,-5.303030491,-3,1
1980,2005-062,RBGinsburg,2,3,0,0,-1.467,3,6,1,-1.467000008,2.167338848,3.276209831,10,1
1981,2005-062,JGRoberts,2,3,0,0,1.568,3,6,1,1.567999959,1.323245525,-1.083504677,-7,1
1982,2006-048,AScalia,2,3,0,1,2.797,3,6,1,2.796999931,-0.846846819,-2.396396399,5,0
1983,2007-059,JPStevens,3,5,0,0,-2.349,3,6,1,-2.348999977,1.236985683,-1.169982433,-7,1
1984,2006-048,RBGinsburg,2,3,0,1,-1.577,3,6,1,-1.577000022,-0.377464294,-0.412295341,-11,1
1985,2008-074,CThomas,3,5,0,0,4.274,3,6,1,4.274000168,0,0,0,0
1986,2007-059,SAAlito,3,5,0,0,1.701,3,6,1,1.700999975,4.67836237,2.339181185,5,1
1987,2007-015,DHSouter,6,3,1,0,-1.487,3,6,1,-1.486999989,1.535843849,-3.846153736,-22,1
1988,2005-034,JGRoberts,1,3,0,0,1.568,3,6,1,1.567999959,0.030798435,0.015399218,6,1
1989,2007-059,RBGinsburg,3,5,0,0,-1.564,3,6,1,-1.56400001,1.01086998,0.016918182,-3,1
1990,2006-048,CThomas,2,3,0,1,4.396,3,6,1,4.395999908,0,0,0,0
1991,2008-074,JGRoberts,3,5,0,0,1.699,3,6,1,1.699000001,-1.425601244,0.508431196,10,0
1992,2006-048,SAAlito,2,3,0,1,1.608,3,6,1,1.60800004,-0.873514891,-5.992312908,7,0
1993,2006-048,JPStevens,2,3,0,1,-2.437,3,6,1,-2.437000036,1.707255363,0.194257498,-5,1
1994,2005-034,JPStevens,1,3,0,0,-2.418,3,6,1,-2.417999983,-6.122448921,-3.061224461,-3,1
1995,2006-048,JGRoberts,2,3,0,1,1.607,3,6,1,1.606999993,0.008593321,-3.003351212,9,0
1996,2007-015,AMKennedy,6,3,1,0,0.342,3,6,1,0.342000008,0,0,0,1
1997,2004-047,JPStevens,8,7,0,0,-2.522,10,3,0,0,2.717795849,3.667162895,-18,0
1998,2004-047,AMKennedy,8,7,0,0,0.534,10,3,0,0,0.619319201,-0.164854765,5,0
1999,2004-047,SDOConnor,8,7,0,0,0.084,10,3,0,0,-2.137445927,-2.371933699,-15,1
2000,2004-047,RBGinsburg,8,7,0,0,-1.697,10,3,0,0,-4.168094158,-1.687221766,0,1
2001,2004-047,DHSouter,8,7,0,0,-1.698,10,3,0,0,-3.594620466,1.048091412,-6,0
2002,2004-047,SGBreyer,8,7,0,0,-1.182,10,3,0,0,1.746575356,1.220259666,-19,1
2003,2004-047,AScalia,8,7,0,0,2.725,10,3,0,0,-4.131351948,-2.726362705,3,1
2004,2004-047,CThomas,8,7,0,0,4.225,10,3,0,0,0,0,-1,1
2005,2006-058,AScalia,8,4,1,0,2.797,3,3,0,0,-0.342734337,1.590286255,-5,1
2006,2007-020,AMKennedy,3,2,0,0,0.342,6,3,0,0,-0.526394844,-1.804782629,4,1
2007,2007-020,SAAlito,3,2,0,0,1.701,6,3,0,0,1.225490093,-1.593137264,-1,1
2008,2008-057,DHSouter,3,5,1,0,-1.506,6,3,0,0,1.533970356,1.858412743,8,1
2009,2006-058,JGRoberts,8,4,1,0,1.607,3,3,0,0,-0.90374279,-3.785488844,-8,1
2010,2007-020,JPStevens,3,2,0,0,-2.349,6,3,0,0,2.702702761,1.35135138,3,1
2011,2008-057,RBGinsburg,3,5,1,0,-1.65,6,3,0,0,1.953573704,1.746724844,5,0
2012,2007-020,JGRoberts,3,2,0,0,1.616,6,3,0,0,-0.175069809,-0.367646933,-17,1
2013,2008-057,AMKennedy,3,5,1,0,0.588,6,3,0,0,-3.703703642,-12.9629631,-7,1
2014,2007-020,RBGinsburg,3,2,0,0,-1.564,6,3,0,0,3.661327124,-2.931241035,10,1
2015,2008-057,AScalia,3,5,1,0,2.736,6,3,0,0,-4.282655239,-2.997858763,-18,1
2016,2008-057,JPStevens,3,5,1,0,-2.545,6,3,0,0,-2.271837234,-0.822561622,-18,1
2017,2006-058,SAAlito,8,4,1,0,1.608,3,3,0,0,-3,-4.5,-6,1
2018,2006-058,CThomas,8,4,1,0,4.396,3,3,0,0,0,0,0,1
2019,2008-057,SAAlito,3,5,1,0,1.898,6,3,0,0,0,0,0,1
2020,2006-058,JPStevens,8,4,1,0,-2.437,3,3,0,0,-0.59853363,4.907975674,5,1
2021,2007-020,SGBreyer,3,2,0,0,-1.354,6,3,0,0,-1.957833767,-1.059187531,-4,1
2022,2006-058,AMKennedy,8,4,1,0,0.435,3,3,0,0,0,0,1,1
2023,2006-058,RBGinsburg,8,4,1,0,-1.577,3,3,0,0,0.945723772,-1.398026228,7,1
2024,2008-057,JGRoberts,3,5,1,0,1.699,6,3,0,0,-2.890238285,0.348627806,0,1
2025,2007-020,DHSouter,3,2,0,0,-1.487,6,3,0,0,-1.595077753,1.628831029,6,1
2026,2007-020,AScalia,3,2,0,0,2.755,6,3,0,0,-4.050204754,-0.344561577,-6,1
2027,2007-020,CThomas,3,2,0,0,4.372,6,3,0,0,0,0,0,1
2028,2008-057,SGBreyer,3,5,1,0,-1.11,6,3,0,0,-5.534759521,1.229946613,0,0
2029,2008-057,CThomas,3,5,1,0,4.274,6,3,0,0,0,0,0,1
2030,2006-058,DHSouter,8,4,1,0,-1.465,3,3,0,0,11.11111069,11.11111069,1,1
2031,2006-058,SGBreyer,8,4,1,0,-1.478,3,3,0,0,-4.311774254,-5.4726367,-14,1
2032,2007-069,SGBreyer,18,10,0,0,-1.354,5,6,0,0,-2.284883022,-0.922464609,-9,0
2033,2007-069,JPStevens,18,10,0,0,-2.349,5,6,0,0,-0.886792421,1.113207579,7,0
2034,2007-069,AMKennedy,18,10,0,0,0.342,5,6,0,0,0.305641651,-1.708646297,2,1
2035,2007-069,RBGinsburg,18,10,0,0,-1.564,5,6,0,0,-0.171320677,0.749528885,22,0
2036,2007-069,AScalia,18,10,0,0,2.755,5,6,0,0,-3.17733717,-2.469789982,-5,1
2037,2007-069,CThomas,18,10,0,0,4.372,5,6,0,0,0,0,0,1
2038,2007-069,JGRoberts,18,10,0,0,1.616,5,6,0,0,-2.218487501,-0.504201651,-15,1
2039,2007-069,DHSouter,18,10,0,0,-1.487,5,6,0,0,-3.087481976,-0.465192318,7,1
2040,2005-024,RBGinsburg,1,0,0,0,-1.467,6,6,0,0,-2.002208233,0.023127317,-11,1
2041,2005-024,CThomas,1,0,0,0,4.341,6,6,0,0,0,0,0,1
2042,2005-024,SDOConnor,1,0,0,0,-0.027,6,6,0,0,3.086419582,-4.938271523,-8,1
2043,2005-024,DHSouter,1,0,0,0,-1.587,6,6,0,0,-5.376344204,-1.505376339,-16,1
2044,2005-024,AMKennedy,1,0,0,0,0.441,6,6,0,0,3.333333254,2.380952358,7,0
2045,2005-024,JPStevens,1,0,0,0,-2.418,6,6,0,0,0.585689068,-7.384772301,9,0
2046,2005-024,SGBreyer,1,0,0,0,-1.4,6,6,0,0,-6.081080914,-0.225225225,-10,1
2047,2005-024,AScalia,1,0,0,0,2.72,6,6,0,0,-1.127153873,0.575845122,7,1
2048,2005-024,JGRoberts,1,0,0,0,1.568,6,6,0,0,4.592535973,0.325286627,1,1
2049,2004-037,AScalia,2,0,0,0,2.725,7,7,1,2.724999905,9.059123039,-1.382708311,-2,1
2050,2004-037,AMKennedy,2,0,0,0,0.534,7,7,1,0.533999979,-5.459183693,1.122448921,6,1
2051,2008-018,JPStevens,1,4,0,0,-2.545,10,7,1,-2.545000076,-1.590575814,4.088742256,9,1
2052,2004-037,DHSouter,2,0,0,0,-1.698,7,7,1,-1.697999954,-1.531675816,2.859274387,6,1
2053,2008-018,AMKennedy,1,4,0,0,0.588,10,7,1,0.588,4.723502159,5.529953957,-6,1
2054,2004-037,SGBreyer,2,0,0,0,-1.182,7,7,1,-1.182000041,-2.326089859,-1.338395357,-4,1
2055,2004-037,SDOConnor,2,0,0,0,0.084,7,7,1,0.083999999,1.333333015,4.333333015,-1,1
2056,2004-037,RBGinsburg,2,0,0,0,-1.697,7,7,1,-1.697000027,-0.268472195,0.880953074,-3,1
2057,2004-037,CThomas,2,0,0,0,4.225,7,7,1,4.224999905,0,0,0,1
2058,2008-018,JGRoberts,1,4,0,0,1.699,10,7,1,1.699000001,-0.910614491,-4.694599628,7,1
2059,2008-018,SAAlito,1,4,0,0,1.898,10,7,1,1.898000002,0,0,0,1
2060,2008-018,AScalia,1,4,0,0,2.736,10,7,1,2.736000061,-2.784923077,2.572219849,-20,1
2061,2008-018,DHSouter,1,4,0,0,-1.506,10,7,1,-1.506000042,-3.252032518,-1.626016259,-5,1
2062,2008-018,RBGinsburg,1,4,0,0,-1.65,10,7,1,-1.649999976,2.857142925,2.857142925,1,1
2063,2008-018,CThomas,1,4,0,0,4.274,10,7,1,4.274000168,0,0,0,1
2064,2004-037,JPStevens,2,0,0,0,-2.522,7,7,1,-2.522000074,3.800403833,0.709335804,10,1
2065,2008-018,SGBreyer,1,4,0,0,-1.11,10,7,1,-1.110000014,-0.463938117,1.155775309,4,1
2066,2005-032,SGBreyer,3,3,0,0,-1.4,6,6,0,0,0.945438385,-0.290739536,-6,1
2067,2005-032,JPStevens,3,3,0,0,-2.418,6,6,0,0,0.833333373,-0.833333254,2,1
2068,2004-071,JPStevens,0,2,0,1,-2.522,7,6,0,0,-0.470343828,-0.937633514,-12,1
2069,2004-071,SGBreyer,0,2,0,1,-1.182,7,6,0,0,0.003968,0.142701387,-19,1
2070,2004-071,AMKennedy,0,2,0,1,0.534,7,6,0,0,5.435976028,-0.823632836,-6,0
2071,2004-071,DHSouter,0,2,0,1,-1.698,7,6,0,0,6.896551609,0.862068951,4,0
2072,2005-032,AMKennedy,3,3,0,0,0.441,6,6,0,0,-1.407919407,-0.326838493,9,1
2073,2005-032,AScalia,3,3,0,0,2.72,6,6,0,0,-4.352941036,-2.588235378,-23,1
2074,2004-071,RBGinsburg,0,2,0,1,-1.697,7,6,0,0,0.876224041,-1.167573929,-4,1
2075,2004-071,CThomas,0,2,0,1,4.225,7,6,0,0,0,0,0,0
2076,2005-032,JGRoberts,3,3,0,0,1.568,6,6,0,0,-4.075372696,2.865906954,-1,1
2077,2005-032,CThomas,3,3,0,0,4.341,6,6,0,0,0,0,0,1
2078,2004-071,AScalia,0,2,0,1,2.725,7,6,0,0,-0.453514576,1.020408154,1,0
2079,2004-071,SDOConnor,0,2,0,1,0.084,7,6,0,0,6.976744175,3.488372087,5,1
2080,2005-032,RBGinsburg,3,3,0,0,-1.467,6,6,0,0,-1.842650175,4.782608986,-7,1
2081,2005-032,DHSouter,3,3,0,0,-1.587,6,6,0,0,1.75339365,0.697586775,-3,1
2082,2005-077,RBGinsburg,10,5,0,0,-1.467,6,6,1,-1.467000008,1.35135138,0,6,0
2083,2005-077,CThomas,10,5,0,0,4.341,6,6,1,4.34100008,0,0,0,0
2084,2005-077,AScalia,10,5,0,0,2.72,6,6,1,2.720000029,3.050957203,-1.489776134,-1,0
2085,2005-077,SAAlito,10,5,0,0,1.584,6,6,1,1.583999991,5.882352829,0,2,0
2086,2005-077,DHSouter,10,5,0,0,-1.587,6,6,1,-1.587000012,4.51977396,4.51977396,6,1
2087,2005-077,SGBreyer,10,5,0,0,-1.4,6,6,1,-1.399999976,3.199312925,0.096593142,6,1
2088,2005-077,JPStevens,10,5,0,0,-2.418,6,6,1,-2.417999983,-2.340758801,2.375565529,9,1
2089,2005-077,AMKennedy,10,5,0,0,0.441,6,6,1,0.441000015,4.705882549,4.117647171,14,0
2090,2005-051,JGRoberts,3,3,1,0,1.568,3,3,1,1.567999959,-0.212526083,-2.112248421,3,1
2091,2005-051,SAAlito,3,3,1,0,1.584,3,3,1,1.583999991,0,0,0,1
2092,2005-051,RBGinsburg,3,3,1,0,-1.467,3,3,1,-1.467000008,-0.031919718,0.79799366,4,1
